AgentID,Interval 1,Interval 2,Interval 3,Interval 4,Interval 5,Interval 6,Interval 7,Interval 8,Interval 9,Interval 10,Interval 11,Interval 12,Interval 13,Interval 14,Interval 15,Interval 16,Interval 17,Interval 18,Interval 19,Interval 20,Interval 21,Interval 22,Interval 23,Interval 24,Interval 25,Interval 26,Interval 27,Interval 28,Interval 29,Interval 30,Interval 31,Interval 32,Interval 33,Interval 34,Interval 35,Interval 36,Interval 37,Interval 38,Interval 39,Interval 40,Interval 41,Interval 42,Interval 43,Interval 44,Interval 45,Interval 46,Interval 47,Interval 48,Interval 49,Interval 50,Interval 51,Interval 52,Interval 53,Interval 54,Interval 55,Interval 56,Interval 57,Interval 58,Interval 59,Interval 60,Interval 61,Interval 62,Interval 63,Interval 64,Interval 65,Interval 66,Interval 67,Interval 68,Interval 69,Interval 70,Interval 71,Interval 72,Interval 73,Interval 74,Interval 75,Interval 76,Interval 77,Interval 78,Interval 79,Interval 80,Interval 81,Interval 82,Interval 83,Interval 84,Interval 85,Interval 86,Interval 87,Interval 88,Interval 89,Interval 90,Interval 91,Interval 92,Interval 93,Interval 94,Interval 95,Interval 96,Interval 97,Interval 98,Interval 99,Interval 100,Interval 101,Interval 102,Interval 103,Interval 104,Interval 105,Interval 106,Interval 107,Interval 108,Interval 109,Interval 110,Interval 111,Interval 112,Interval 113,Interval 114,Interval 115,Interval 116,Interval 117,Interval 118,Interval 119,Interval 120,Interval 121,Interval 122,Interval 123,Interval 124,Interval 125,Interval 126,Interval 127,Interval 128,Interval 129,Interval 130,Interval 131,Interval 132,Interval 133,Interval 134,Interval 135,Interval 136,Interval 137,Interval 138,Interval 139,Interval 140,Interval 141,Interval 142,Interval 143,Interval 144,Interval 145,Interval 146,Interval 147,Interval 148,Interval 149,Interval 150,Interval 151,Interval 152,Interval 153,Interval 154,Interval 155,Interval 156,Interval 157,Interval 158,Interval 159,Interval 160,Interval 161,Interval 162,Interval 163,Interval 164,Interval 165,Interval 166,Interval 167,Interval 168,Interval 169,Interval 170,Interval 171,Interval 172,Interval 173,Interval 174,Interval 175,Interval 176,Interval 177,Interval 178
242,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.03,2.0475,2.080588,2.11,2.136316,2.16,2.181429,2.200909,2.218696,2.2225,2.226,2.229231,2.232223,2.192143,2.165173,2.17,2.164839,2.164688,2.169091,2.173236,2.177143,2.180834,2.176217,2.167895,2.156154,2.145,2.134391,2.131429,2.128605,2.119091,2.096667,2.081739,2.07383,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1.94,1.64,1.54,1.565,1.58,1.59,1.597143,1.565,1.54,1.55,1.558182,1.565,1.570769,1.554286,1.56,1.565,1.551765,1.54,1.513684,1.49,1.468571,1.476364,1.49,1.50875,1.514,1.530385,1.545556,1.5275,1.521034,1.525,1.52871,1.532188,1.535455,1.53853,1.541429,1.544167,1.546757,1.549211,1.551539,1.55375,1.555854,1.557857,1.559767,1.561591,1.57,1.578043,1.585745,1.593125,1.600204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,1.99125,1.974706,1.976667,1.962632,1.965,1.981429,2.01,2.023044,2.0225,2.058,2.073462,2.082222,2.079643,2.077241,2.085,2.092258,2.094375,2.100909,2.107059,2.121428,2.126667,2.123513,2.112632,2.094615,2.1075,2.119756,2.131429,2.128605,2.125909,2.123333,2.12087,2.124894,2.12875,2.126327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2.47,2.62,2.57,2.62,2.65,2.67,2.684286,2.6575,2.636667,2.62,2.592727,2.6075,2.62,2.630714,2.64,2.629375,2.611176,2.62,2.627895,2.6125,2.591429,2.585909,2.567826,2.52625,2.476,2.441154,2.42,2.421786,2.423448,2.425,2.416774,2.409062,2.392727,2.403823,2.414286,2.424167,2.433513,2.410789,2.404615,2.39875,2.393171,2.395,2.38279,2.371136,2.346666,2.336304,2.326383,2.316875,2.307755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,1.71,1.785,1.86,1.8975,1.98,2.035,2.074286,2.10375,2.126667,2.145,2.173636,2.21,2.217692,2.235,2.26,2.281875,2.301177,2.318334,2.333684,2.3475,2.36,2.371364,2.381739,2.37875,2.376,2.385,2.393334,2.401072,2.408276,2.415,2.421291,2.427188,2.432728,2.437942,2.438572,2.443334,2.431622,2.420527,2.417693,2.43,2.427073,2.417143,2.421628,2.419091,2.41,2.407826,2.408937,2.400625,2.392653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2.01,2.01,2.01,2.01,2.01,1.96,1.924286,1.8975,1.876667,1.86,1.873636,1.86,1.894616,1.924286,1.95,1.9725,1.992353,2.01,2.02579,2.04,2.067143,2.078182,2.094783,2.11625,2.124,2.142692,2.16,2.176071,2.191034,2.185,2.189032,2.174062,2.16,2.146765,2.142857,2.139167,2.135676,2.132369,2.129231,2.12625,2.123415,2.120714,2.11814,2.108864,2.106667,2.104565,2.102553,2.100625,2.098776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.47,2.32,2.17,2.245,2.29,2.32,2.341429,2.3575,2.336667,2.35,2.360909,2.37,2.377692,2.362857,2.35,2.3575,2.364118,2.37,2.375263,2.38,2.384286,2.374546,2.346087,2.32625,2.308,2.279615,2.253333,2.250357,2.257931,2.265,2.271613,2.268437,2.265455,2.253824,2.251429,2.2575,2.263243,2.260789,2.258461,2.24875,2.246829,2.245,2.243256,2.238182,2.236666,2.235217,2.233829,2.2325,2.237347,2.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1.57,1.57,1.67,1.72,1.75,1.72,1.741429,1.7575,1.77,1.78,1.788182,1.795,1.823846,1.848572,1.87,1.88875,1.887647,1.903333,1.917368,1.93,1.927143,1.924545,1.922174,1.92,1.906,1.893077,1.881111,1.902143,1.921724,1.94,1.957097,1.96375,1.951818,1.940588,1.938571,1.945,1.934865,1.92921,1.935385,1.94875,1.954146,1.952143,1.943256,1.938182,1.93,1.928696,1.930638,1.941875,1.940408,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,2.61,2.61,2.61,2.61,2.49,2.41,2.352857,2.3475,2.343333,2.34,2.350909,2.3725,2.367692,2.385,2.42,2.450625,2.477647,2.501667,2.507369,2.5125,2.531429,2.548637,2.564348,2.57875,2.568001,2.558078,2.54889,2.540358,2.542759,2.555001,2.547097,2.549063,2.56,2.570295,2.571429,2.580834,2.58973,2.598158,2.606154,2.59875,2.591708,2.585,2.592558,2.599773,2.606667,2.606739,2.61,2.61625,2.616122,2.613,2.607059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1.71,1.71,1.81,1.86,1.89,1.96,2.01,2.0475,2.076667,2.1,2.119091,2.135,2.148461,2.16,2.17,2.17875,2.186471,2.193333,2.199473,2.205,2.21,2.214545,2.231739,2.2475,2.262,2.275384,2.276666,2.277857,2.278965,2.29,2.27129,2.25375,2.237272,2.221764,2.207142,2.193333,2.18027,2.175789,2.17923,2.1825,2.185609,2.188571,2.191395,2.194091,2.203333,2.212174,2.214255,2.21625,2.212041,2.205,2.195294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,1.986923,1.988572,1.99,1.9725,1.974706,1.976667,1.994211,2.01,2.01,1.996364,1.996956,1.9975,1.998,1.998461,1.998889,1.999286,1.999655,2,2.000322,2.000625,1.991818,1.974706,1.988571,2.005833,2.005945,2.006052,2.021538,2.02125,2.020975,2.020714,2.027442,2.033863,2.033333,2.026304,2.025957,2.025624,2.019183,2.018999,2.018823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,2.54,2.39,2.34,2.465,2.54,2.54,2.497143,2.48375,2.49,2.495,2.499091,2.502501,2.436154,2.400715,2.37,2.343125,2.337059,2.331667,2.311053,2.315001,2.311429,2.308182,2.318261,2.327501,2.336001,2.343847,2.351112,2.357858,2.364139,2.380001,2.385162,2.390001,2.394546,2.381177,2.368572,2.365001,2.361622,2.358422,2.355385,2.3525,2.349757,2.347144,2.344652,2.342273,2.340001,2.344348,2.34532,2.343126,2.341021,2.333001,2.325295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,2.01,1.86,1.91,1.935,1.95,2.01,2.095714,2.1225,2.143334,2.16,2.173637,2.185,2.194616,2.202857,2.21,2.21625,2.221765,2.243333,2.262632,2.28,2.281429,2.296364,2.31,2.3225,2.334,2.344616,2.354445,2.363572,2.372069,2.38,2.358387,2.3475,2.346364,2.354118,2.352857,2.343333,2.350541,2.357369,2.356154,2.3475,2.350244,2.356429,2.362326,2.361136,2.353333,2.352391,2.338724,2.331875,2.319184,2.307,2.301177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2.54,2.39,2.34,2.39,2.42,2.44,2.497143,2.5025,2.506667,2.51,2.512727,2.515,2.516923,2.518572,2.52,2.52125,2.522353,2.523334,2.524211,2.525,2.525714,2.54,2.553044,2.5525,2.552,2.551539,2.551111,2.550715,2.555518,2.565001,2.573872,2.582188,2.590001,2.597353,2.595715,2.594167,2.592703,2.591316,2.590001,2.581251,2.580245,2.579286,2.564419,2.550228,2.536668,2.523697,2.511277,2.499376,2.48796,2.477001,2.466471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2.01,2.31,2.41,2.46,2.49,2.51,2.524286,2.535,2.543333,2.55,2.555454,2.56,2.540769,2.545714,2.53,2.51625,2.512941,2.518333,2.538947,2.557499,2.559999,2.575909,2.577391,2.57875,2.556,2.546538,2.548889,2.551071,2.547931,2.53,2.513226,2.4975,2.473636,2.46,2.438571,2.418333,2.399189,2.388947,2.37923,2.37,2.361219,2.352857,2.35186,2.34409,2.336666,2.329565,2.322766,2.31625,2.316122,2.313,2.307059,2.307115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2.01,2.46,2.61,2.685,2.73,2.76,2.781429,2.7975,2.81,2.79,2.773636,2.735,2.702308,2.663572,2.640001,2.638126,2.618824,2.618334,2.586316,2.5575,2.531429,2.521364,2.512174,2.50375,2.496,2.488846,2.482223,2.4975,2.501379,2.495,2.49871,2.506875,2.519091,2.521765,2.524286,2.535,2.545135,2.546842,2.54077,2.535,2.522196,2.517143,2.519303,2.514546,2.51,2.512174,2.514256,2.5225,2.530408,2.532,2.53353,2.535,2.519434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.906667,1.88,1.858182,1.84,1.824615,1.854286,1.88,1.9025,1.922353,1.94,1.95579,1.97,1.982857,1.967273,1.979131,1.99,1.988,1.986154,1.984444,1.982857,1.981379,1.98,1.97871,1.9775,1.976364,1.975294,1.965714,1.956667,1.94,1.932105,1.924616,1.9175,1.91439,1.915,1.908605,1.9025,1.896667,1.891087,1.892128,1.893125,1.894082,1.889,1.884118,1.879423,1.880566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2.01,2.01,1.91,1.86,1.89,1.91,1.967143,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.024286,2.023637,2.023044,2.035,2.034,2.033077,2.043333,2.042143,2.035862,2.025,2.024516,2.024063,2.023637,2.023236,2.022857,2.0225,2.03027,2.029737,2.036923,2.04375,2.042927,2.042143,2.048372,2.061136,2.079999,2.098043,2.115319,2.131875,2.13551,2.136,2.127647,2.119615,2.117547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,1.71,1.86,1.91,1.86,1.83,1.86,1.881429,1.935,1.976667,2.01,2.05091,2.0975,2.09077,2.063572,2.04,2.038126,2.071765,2.101667,2.081053,2.062501,2.031429,2.044091,2.055653,2.06625,2.064,2.061923,2.048889,2.058214,2.056552,2.045,2.043871,2.033437,2.014545,2.014412,2.014286,2.014167,2.005946,2.006053,1.998462,1.97625,1.969756,1.963572,1.964651,1.965682,1.966667,1.967609,1.968511,1.969375,1.970204,1.953,1.954118,1.955192,1.956227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2.31,2.16,2.11,2.085,2.07,2.06,2.052857,2.0475,2.01,1.95,1.914546,1.9225,1.952308,1.935,1.92,1.888125,1.877647,1.835,1.844211,1.8375,1.831429,1.825909,1.82087,1.84125,1.86,1.883077,1.898889,1.924286,1.947931,1.97,2.000323,2.024063,2.032728,2.040883,2.057143,2.072501,2.07892,2.081053,2.071539,2.07,2.072196,2.077857,2.069303,2.054318,2.046667,2.032826,2.025958,2.019375,2.006939,1.995,1.989412,1.984038,1.984528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2.01,2.16,2.11,2.31,2.43,2.51,2.567143,2.5725,2.576667,2.52,2.446364,2.41,2.356154,2.331429,2.29,2.25375,2.239412,2.243334,2.215264,2.1825,2.145715,2.112273,2.081739,2.09125,2.1,2.096539,2.093333,2.079643,2.087586,2.105,2.12129,2.136562,2.150909,2.146764,2.142857,2.139167,2.135676,2.128421,2.125384,2.115,2.105122,2.095714,2.086744,2.078182,2.07,2.062174,2.061064,2.05375,2.040612,2.033999,2.027647,2.021538,2.02132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2.31,2.31,2.31,2.31,2.31,2.31,2.31,2.2725,2.21,2.16,2.146364,2.135,2.148462,2.149286,2.140001,2.113126,2.089412,2.068334,2.049474,2.0325,2.017143,2.003182,2.003478,2.01625,2.028,2.033077,2.032222,2.020714,2.020344,2.03,2.039032,2.042812,2.041818,2.049706,2.057143,2.064167,2.070811,2.069211,2.06,2.05125,2.042927,2.042143,2.034419,2.027045,2.02,2.013261,2.006809,2.000625,1.994694,1.989,1.98353,1.978269,1.973208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,1.71,1.86,2.01,2.085,2.13,2.11,2.138572,2.16,2.176667,2.19,2.200909,2.21,2.217693,2.245715,2.27,2.29125,2.31,2.326667,2.341579,2.3325,2.331429,2.303182,2.277392,2.26625,2.232,2.211924,2.204445,2.186786,2.170345,2.165,2.16,2.145938,2.141819,2.137942,2.134286,2.130834,2.11946,2.116579,2.121539,2.13375,2.138049,2.142143,2.146047,2.149773,2.16,2.163261,2.166383,2.163125,2.172245,2.175,2.171765,2.168654,2.16566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,2.61,2.76,2.81,2.835,2.79,2.76,2.695714,2.66625,2.66,2.685,2.705455,2.6975,2.713846,2.717143,2.69,2.6475,2.645294,2.643333,2.641578,2.64,2.624285,2.623636,2.623043,2.635,2.622,2.615769,2.615555,2.626071,2.625517,2.615,2.605161,2.605312,2.614545,2.623235,2.61,2.593333,2.577567,2.562631,2.571538,2.5575,2.551464,2.545714,2.540233,2.528182,2.523333,2.518696,2.517447,2.519375,2.521224,2.529,2.536471,2.543654,2.550566,2.557222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1.94,2.015,1.99,1.9775,1.97,1.965,2.047143,2.10875,2.156667,2.225,2.280909,2.2775,2.274616,2.250714,2.23,2.211875,2.204706,2.19,2.161053,2.1425,2.132857,2.124091,2.116087,2.10875,2.09,2.072692,2.056667,2.0525,2.033103,2.02,2.036774,2.0525,2.058182,2.037059,2.012857,2.0025,1.992703,1.991316,1.99,1.98125,1.958293,1.936428,1.929535,1.922954,1.916667,1.917174,1.917659,1.918125,1.912449,1.907,1.901765,1.9025,1.891887,1.892778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,2.01,2.01,2.11,2.085,2.01,2.01,2.01,2.01,2.01,1.98,1.955454,1.96,1.963846,1.967143,1.95,1.91625,1.921764,1.926666,1.946842,1.905,1.895714,1.900909,1.918696,1.935,1.95,1.952308,1.943333,1.945714,1.937586,1.94,1.951936,1.981875,2.01,2.018823,2.018571,2.01,2.01,2.017895,2.017692,2.0175,2.024634,2.024286,2.023953,2.030454,2.036666,2.036087,2.038723,2.050625,2.062041,2.076,2.092353,2.108077,2.120377,2.129444,2.132727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,1.71,2.085,2.16,2.2725,2.34,2.385,2.417143,2.47875,2.526667,2.565,2.596364,2.6225,2.644615,2.663571,2.68,2.694375,2.707059,2.718333,2.712631,2.7,2.681428,2.650909,2.623043,2.61,2.598,2.598462,2.598889,2.61,2.620345,2.63,2.619677,2.619375,2.619091,2.618824,2.618572,2.618334,2.626216,2.633684,2.640769,2.6475,2.653903,2.66,2.665814,2.667954,2.666667,2.658913,2.651489,2.644375,2.649796,2.655,2.66,2.664808,2.666604,2.665555,2.659091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.518572,2.5,2.5025,2.504706,2.506667,2.508422,2.51,2.511429,2.512728,2.526957,2.54,2.552,2.563077,2.551111,2.54,2.529655,2.51,2.491613,2.488437,2.471818,2.456177,2.441429,2.4275,2.406216,2.370263,2.359231,2.34875,2.33878,2.329286,2.320233,2.311591,2.303333,2.295435,2.287873,2.280625,2.273674,2.267,2.260588,2.254423,2.254151,2.253889,2.259091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.01,2.025789,2.0475,2.06,2.044091,2.023043,2.0225,2.022,2.015769,2.015555,2.036785,2.041034,2.029999,2.019677,2.014687,2.023636,2.014411,2.005714,1.997499,1.997837,1.990263,1.983076,1.968749,1.962438,1.963571,1.964651,1.965681,1.966666,1.954565,1.942978,1.938124,1.933469,1.928999,1.930588,1.932115,1.936415,1.937777,1.93909,1.940357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2.91,2.76,2.61,2.535,2.49,2.46,2.438572,2.46,2.476667,2.52,2.555455,2.585,2.61,2.631429,2.65,2.66625,2.645294,2.61,2.562632,2.505,2.467143,2.419091,2.388261,2.3725,2.358,2.356154,2.343333,2.342143,2.346207,2.355,2.353549,2.352188,2.350909,2.358529,2.361428,2.36,2.366757,2.377105,2.390769,2.40375,2.401463,2.392143,2.390233,2.395227,2.38,2.378478,2.380213,2.385,2.383469,2.382,2.380588,2.385,2.389245,2.393333,2.397273,2.406428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2.61,2.61,2.61,2.61,2.55,2.46,2.395715,2.385,2.41,2.4,2.419091,2.435,2.448462,2.46,2.47,2.47875,2.486471,2.493334,2.483684,2.46,2.438571,2.405455,2.381739,2.37875,2.364,2.350385,2.326667,2.304643,2.304827,2.305,2.305161,2.314687,2.323636,2.332059,2.34,2.3475,2.354595,2.361316,2.352308,2.35875,2.357561,2.363572,2.348372,2.340682,2.326667,2.319783,2.325958,2.331875,2.325306,2.313,2.301177,2.289808,2.284528,2.268333,2.263636,2.256428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2.01,2.16,2.21,2.235,2.25,2.21,2.224286,2.235,2.243333,2.25,2.255455,2.26,2.263846,2.267143,2.29,2.29125,2.274706,2.293334,2.31,2.325,2.338572,2.337273,2.31,2.285001,2.250001,2.252308,2.254445,2.256429,2.247932,2.25,2.251936,2.263125,2.282727,2.301177,2.318572,2.335,2.35054,2.357368,2.348461,2.3475,2.346585,2.338571,2.337907,2.340682,2.346667,2.358913,2.370638,2.381875,2.374285,2.373,2.371764,2.376346,2.375094,2.368333,2.361818,2.360893,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2.54,2.69,2.64,2.615,2.66,2.69,2.711429,2.69,2.673333,2.66,2.676364,2.665,2.655385,2.647143,2.64,2.63375,2.628236,2.623334,2.634737,2.645,2.654286,2.662728,2.663913,2.658751,2.654001,2.632308,2.617778,2.625715,2.633104,2.63,2.627097,2.63375,2.630909,2.619412,2.608572,2.606667,2.604865,2.603158,2.601539,2.6075,2.613171,2.611429,2.602791,2.594546,2.586667,2.579131,2.578298,2.5775,2.570612,2.564,2.557647,2.551538,2.54566,2.54,2.534545,2.529285,2.52421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.5025,2.473334,2.45,2.430909,2.44,2.447693,2.454286,2.44,2.4275,2.416471,2.423334,2.429474,2.435,2.44,2.417273,2.396522,2.3775,2.372,2.355385,2.34,2.315,2.286552,2.255,2.225484,2.216563,2.199091,2.182647,2.167143,2.1525,2.138649,2.125527,2.12077,2.13125,2.133903,2.122143,2.124884,2.120682,2.11,2.112826,2.115532,2.118125,2.108368,2.099001,2.090001,2.081347,2.07302,2.070556,2.062728,2.049822,2.042632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
